OTU_ID,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,20000,22000
OTU11594,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU3948,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU7449,0,0,0,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05
OTU11079,0,0,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0
OTU10368,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU8790,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU3389,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU11928,0,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0
OTU11167,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0,0
OTU2431,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,7.93147E-05
OTU2895,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05
OTU12951,0,0,0,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU9295,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU12659,0,0,0,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05
OTU2744,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU13713,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU8396,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU6572,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU3814,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU1494,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU6083,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU9014,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU10409,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU9663,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU8965,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU9214,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU4751,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU8141,0,0,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05
OTU12399,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU13188,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU375,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU13692,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU5744,0,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0
OTU8076,0,0,0,0,0,0,0,0,0,7.93147E-05,0,7.93147E-05
OTU7819,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU5733,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU6972,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU3604,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU2870,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6164,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU2552,0,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05,0
OTU13040,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU3724,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0
OTU7841,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU4940,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0,0
OTU13179,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU4469,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU9853,7.93147E-05,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0
OTU11132,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU6964,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU11636,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU8932,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU5595,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU10811,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU12808,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU13475,0,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0
OTU8594,0,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0
OTU13626,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU9527,0,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0
OTU4155,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU13334,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU7583,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,7.93147E-05
OTU7326,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05
OTU828,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU13310,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU9489,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0
OTU10755,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU10746,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU13628,0,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05,0
OTU10148,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU9452,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU11137,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0
OTU11472,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU6417,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU3592,0,0,0,0,0,0,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05
OTU12559,0,0,0,0,0,0,0,0,7.93147E-05,0,7.93147E-05,0
OTU9587,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU11073,0,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0
OTU1222,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU803,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU11845,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0
OTU8161,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU7247,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU11249,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU5313,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU10103,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU2985,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU6395,0,0,0,0,0,0,0,0,7.93147E-05,0,7.93147E-05,0
OTU13155,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0
OTU4136,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU12940,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU7532,0,0,7.93147E-05,0,0,0,0,0,0,0,0,7.93147E-05
OTU11788,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU9927,0,0,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05
OTU1220,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU7931,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU13251,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU11103,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU13696,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU2577,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0
OTU7436,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU4093,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU3491,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU11157,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU5716,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0
OTU8548,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU7814,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU12816,0,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0
OTU6873,0,0,0,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU11279,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU962,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU4601,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU7034,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU11983,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU6368,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0
OTU5599,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU5407,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU8643,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU2020,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU10167,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU13513,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU3240,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU2581,7.93147E-05,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU3697,0,0,0,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0
OTU13375,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU5391,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU815,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU2270,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU5772,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU5339,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU227,0,0,0,0,0,0,0,7.93147E-05,0,7.93147E-05,0,0
OTU11614,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU9756,0,0,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05
OTU5817,0,0,0,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05
OTU7287,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU4748,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU8551,0,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05,0
OTU7581,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0
OTU1959,0,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05,0,0
OTU7092,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6877,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU13021,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0
OTU10456,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU13743,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU6766,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU12840,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU1934,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU4418,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU6997,0,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU3595,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU10858,0,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0
OTU4997,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU12418,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU13359,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0
OTU9510,0,0,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05,0
OTU12544,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU7554,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU3298,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU6619,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU10543,0,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0
OTU5741,0,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0
OTU4409,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU5278,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU11899,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU12436,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0
OTU11282,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0
OTU6321,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU3710,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU2128,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU2853,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU7586,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU3221,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0
OTU1513,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0
OTU11035,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU8590,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU10756,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU5751,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU5103,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU9039,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU5727,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU1810,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU5703,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU5222,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU5909,0,0,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0
OTU4723,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU6071,7.93147E-05,0,0,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU4627,0,0,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU5522,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU4920,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU6994,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU13046,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU7578,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU7144,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU11415,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU13174,0,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0
OTU6462,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU3441,0,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU1769,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU8647,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU6650,0,0,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU2196,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU13170,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0
OTU2814,7.93147E-05,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU10893,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU336,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU11622,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU9188,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU12047,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU5433,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU12743,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0
OTU10006,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU7589,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05
OTU3307,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6940,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6508,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU6299,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU13023,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU5647,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU11744,0,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU8214,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU2569,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU4878,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU7693,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU2601,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU1728,0,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05,0,0
OTU1735,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU1136,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU8638,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0
OTU8376,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU1751,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU9928,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU5434,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU4668,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU10838,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU13473,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU2493,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU9971,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU8860,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU9024,0,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0
OTU5263,0,0,0,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0,0
OTU7288,0,7.93147E-05,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU5826,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU11608,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU1697,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU538,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU4697,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU1046,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU10432,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU4121,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU12834,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU12227,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU4711,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU9203,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU8750,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU8190,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU10689,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU3643,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU3100,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU5672,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU8009,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU10549,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU3714,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU7721,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU296,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU12793,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU12333,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU7302,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU5426,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU9551,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU10855,7.93147E-05,0,0,0,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0
OTU4331,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU12169,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU454,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU784,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU6097,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU3067,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU2960,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU11716,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU8920,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU6891,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU4540,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU1068,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU4728,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU8158,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU13391,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU6308,0,0,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05
OTU8568,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU11775,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU7926,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU5097,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0
OTU2743,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0
OTU7818,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0,7.93147E-05
OTU7754,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU11216,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU10511,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU12565,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU2479,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU9621,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU4842,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU13177,0,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0
OTU7392,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU8020,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU10590,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU4617,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU5870,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU5895,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0
OTU13675,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU6798,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU6512,7.93147E-05,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU9394,0,7.93147E-05,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0,0
OTU8537,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU13051,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,0
OTU10772,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU2668,0,0,0,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0
OTU7272,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU11772,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU10871,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU5717,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU3194,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU10541,0,0,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05,0
OTU10962,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU845,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU10334,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU11209,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU6451,0,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU6817,0,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0
OTU13659,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU4874,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU2190,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU1784,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU5760,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU4716,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU5167,0,7.93147E-05,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0
OTU11024,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU9801,0,0,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0
OTU5369,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU7565,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU2120,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU6007,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU10690,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU3978,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU12307,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU6525,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU10221,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU3567,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0
OTU2254,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU5027,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU3341,0,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0
OTU5663,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU8605,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU9417,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU12268,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU7023,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU1501,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU10359,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU12211,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU2516,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU12592,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU10678,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU6107,0,0,0,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU6257,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU8363,0,0,0,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,0,0,0
OTU11397,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
